"year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
"2016","Uttarakhand","05","Rural","Own Account Enterprises","Services","77009","76880","129","0","77009","0","3897","77173","81070","0","81149","81149","4.0","28.0","66.0","1.0","651","80300.977","84535.57","78949","79525","112569","136289","73166","105322","0","27642","76086","81072","76276","97","2","1","0","0","0","0","0","100","0","0","0","1","5","45","49","5","7","5","56","3","24","98","2","0","0","0","0","0","0","71","1","1","16","5","9","0","0","0","4","64","0","22","1","0","0","0","17","0","0","100","0","1","99","1","11","24","64","0"
"2016","Uttarakhand","05","Rural","Own Account Enterprises","Total","184827","184694","132","0","184827","0","20484","182791","203275","0","61833","61833","2.0","25.0","72.0","1.0","1567","77087.688","84781.984","78161","87508","74842","139818","76329","98308","0","29031","58852","77362","70803","92","6","3","0","0","0","0","0","100","0","0","0","1","4","24","71","8","10","7","59","2","14","99","1","0","0","0","0","0","0","64","2","1","19","6","14","0","0","0","5","61","1","32","2","0","0","0","9","0","0","100","0","3","97","3","15","24","58","0"
"2016","Uttarakhand","05","Rural","Establishment","Manufacturing","6565","6376","190","0","6565","0","4757","24946","29703","77681","62940","64507","","","","","338","113793.22","514851.5","270551","583968","142043","0","0","181740","0","1131960","97946","107243","111702","91","4","4","1","0","0","0","0","96","4","0","0","4","12","16","68","22","17","5","47","6","4","99","1","0","0","0","0","0","0","65","8","5","16","4","8","6","2","0","2","41","1","56","5","1","0","0","6","0","0","100","0","9","91","0","10","50","40","0"
"2016","Uttarakhand","05","Rural","Establishment","Trade","5206","5067","136","3","5206","0","210","13127","13337","68845","68717","68737","2.0","4.0","95.0","0.0","199","149208.97","382251.25","256592","422814","637800","56400","259200","0","0","36480","109874","144911","141941","92","1","6","1","0","0","0","0","100","0","0","0","4","12","25","59","28","22","2","37","3","9","100","0","0","0","0","0","0","0","70","4","1","10","10","17","4","1","0","1","25","3","68","19","0","0","0","8","0","5","95","0","14","86","1","3","23","73","0"
"2016","Uttarakhand","05","Rural","Establishment","Services","16096","15253","825","19","16096","0","8997","42101","51098","96036","81367","87420","1.0","25.0","75.0","0.0","677","132490.52","420601.41","259454","486734","2741702","243900","291193","194000","0","60464","135337","131775","131941","95","2","2","1","0","1","0","0","96","4","0","0","4","14","38","45","22","12","7","35","2","23","92","8","0","0","0","0","0","0","60","2","1","19","4","11","1","2","0","10","23","1","56","7","1","0","0","43","0","1","99","1","17","82","2","5","23","70","0"
"2016","Uttarakhand","05","Rural","Establishment","Total","27868","26696","1151","22","27868","0","13964","80174","94138","91848","71868","77425","1.0","15.0","85.0","0.0","1215","129065.84","435983.94","261001","500099","2407744","143532","283471","193232","0","299425","131994","125074","127001","93","2","3","1","0","1","0","0","97","3","0","0","4","13","30","53","23","15","5","38","3","16","95","5","0","0","0","0","0","0","63","4","2","17","5","12","3","2","0","6","27","1","58","8","0","0","0","28","0","1","99","0","15","85","1","6","30","63","0"
"2016","Uttarakhand","05","Rural","All","Manufacturing","45354","45165","190","0","45354","0","15097","56676","71773","77681","62926","64480","","","","","617","85965.477","136040.92","69309","211977","74878","0","84294","62822","0","155980","43928","97133","79847","79","16","5","0","0","0","0","0","99","1","0","0","1","6","13","80","10","12","13","54","4","9","100","0","0","0","0","0","0","0","54","3","1","30","6","9","1","0","0","7","75","0","25","1","0","0","0","1","0","0","100","0","1","99","6","28","34","32","0"
"2016","Uttarakhand","05","Rural","All","Trade","74235","74093","140","3","74235","0","6458","87014","93472","68845","66342","66701","0.0","8.0","91.0","0.0","837","89545.531","112750.05","99277","122665","76083","158422","102030","105254","0","55021","59327","83348","81209","94","3","3","0","0","0","0","0","100","0","0","0","2","3","7","88","12","13","4","64","1","6","99","1","0","0","0","0","0","0","62","3","2","15","8","23","0","0","0","3","45","2","52","5","0","0","0","4","0","1","100","0","7","93","2","9","21","68","0"
"2016","Uttarakhand","05","Rural","All","Services","93105","92132","953","19","93105","0","12893","119274","132168","96036","81360","87306","3.0","27.0","69.0","1.0","1327","100402.52","142527.25","106478","175006","1386538","138247","76806","115105","0","29734","96081","101706","97184","97","2","1","0","0","0","0","0","99","1","0","0","1","7","44","48","8","8","5","52","3","24","97","3","0","0","0","0","0","0","69","1","1","17","5","10","0","1","0","5","57","0","28","2","0","0","0","21","0","0","100","0","4","96","1","10","24","65","0"
"2016","Uttarakhand","05","Rural","All","Total","212694","211390","1283","22","212694","0","34448","262965","297413","91848","71554","77070","2.0","22.0","76.0","1.0","2781","93506.336","130751.22","93993","161293","642909","139951","80232","107265","0","58070","73344","93533","87762","92","5","3","0","0","0","0","0","99","1","0","0","2","5","25","69","10","11","6","57","2","14","98","2","0","0","0","0","0","0","63","2","1","19","6","14","0","0","0","5","57","1","35","3","0","0","0","11","0","0","100","0","5","95","3","14","25","59","0"
"2016","Uttarakhand","05","Urban","Own Account Enterprises","Manufacturing","17984","17984","0","0","17984","0","4048","17042","21090","0","78354","78354","","","","","267","126600.28","148465.3","93413","171790","84288","0","0","143312","0","0","81447","133225","124115","78","19","3","0","0","0","0","0","100","0","0","0","0","6","8","87","52","8","2","30","3","6","100","0","0","0","0","0","0","0","63","3","2","25","6","7","1","2","0","0","39","1","60","0","0","0","0","1","0","0","100","0","2","98","5","4","55","36","0"
"2016","Uttarakhand","05","Urban","Own Account Enterprises","Trade","93881","93881","0","0","93881","0","4266","105480","109746","0","41965","41965","0.0","2.0","98.0","0.0","1659","151167.23","176713.08","140885","188507","0","45120","144900","135454","0","0","182788","146244","146845","93","2","5","0","0","0","0","0","100","0","0","0","0","3","8","89","58","6","0","20","0","16","100","0","0","0","0","0","0","0","69","5","1","15","8","9","0","0","0","0","25","7","57","15","0","0","0","4","0","0","100","0","17","83","0","3","35","60","1"
"2016","Uttarakhand","05","Urban","Own Account Enterprises","Services","44512","44512","0","0","44512","0","3225","44094","47320","0","49553","49553","9.0","18.0","72.0","1.0","565","119399.83","126932.06","103218","150660","133200","86364","264504","72064","0","74542","78340","115250","104286","91","7","2","1","0","0","0","0","94","6","0","0","1","10","25","64","41","5","5","23","0","26","100","0","0","0","0","0","0","0","64","2","1","16","10","4","1","0","0","5","36","1","51","0","0","0","0","17","0","0","100","0","6","94","6","4","34","55","1"
"2016","Uttarakhand","05","Urban","Own Account Enterprises","Total","156377","156377","0","0","156377","0","11539","166616","178155","0","62810","62810","3.0","8.0","89.0","0.0","2491","139822.06","159294.53","115577","177951","119821","61288","146494","115583","0","74542","91505","137671","132027","91","5","4","0","0","0","0","0","98","2","0","0","0","5","13","82","52","6","2","22","0","18","100","0","0","0","0","0","0","0","67","4","1","16","9","7","0","0","0","2","30","5","56","9","0","0","0","7","0","0","100","0","12","88","2","4","37","56","1"
"2016","Uttarakhand","05","Urban","Establishment","Manufacturing","8805","8793","11","0","8805","0","545","27445","27991","64080","77318","74622","","","","","380","135757.92","431572.97","518808","407054","245779","0","0","0","0","173700","92100","133743","133136","88","3","9","1","0","0","0","0","100","0","0","0","1","12","15","72","48","12","3","33","0","4","100","0","0","0","0","0","0","0","70","9","6","11","4","3","7","5","0","0","26","6","66","13","0","0","0","11","0","0","100","0","21","79","1","4","46","49","1"
"2016","Uttarakhand","05","Urban","Establishment","Trade","20806","20681","124","0","20806","0","940","53517","54484","74686","68654","69432","0.0","1.0","98.0","1.0","897","164635.48","431125.63","473014","425238","1472612","0","0","0","0","96450","142895","161424","159933","94","2","4","1","0","0","0","0","100","0","0","0","2","3","6","89","66","5","5","16","1","7","100","0","0","0","0","0","0","0","81","2","2","11","2","3","0","1","0","2","16","13","66","31","1","1","1","10","0","0","100","0","33","67","0","1","27","71","1"
"2016","Uttarakhand","05","Urban","Establishment","Services","17948","17005","943","0","17948","0","12392","54192","66584","93628","70461","75894","1.0","15.0","84.0","0.0","860","129160.16","479162.03","431159","503363","0","0","0","279832","0","82900","94674","132714","126309","86","6","5","1","0","2","0","0","99","1","0","0","4","13","34","49","58","8","2","18","0","14","99","1","0","0","0","0","0","0","76","3","1","15","2","2","1","2","0","1","9","4","68","10","0","0","0","36","1","1","99","0","38","63","0","2","29","68","0"
"2016","Uttarakhand","05","Urban","Establishment","Total","47558","46480","1078","0","47558","0","13877","135154","149059","83891","71053","73548","1.0","8.0","92.0","0.0","2137","143366.05","449346.06","468048","450074","417958","0","0","279832","0","90776","97259","144190","139930","90","4","5","1","0","1","0","0","100","0","0","0","3","9","18","71","59","8","4","20","0","9","100","0","0","0","0","0","0","0","77","4","2","13","2","3","2","2","0","1","15","8","67","20","0","0","0","20","0","0","100","0","33","67","0","2","31","66","1"
"2016","Uttarakhand","05","Urban","All","Manufacturing","26788","26777","11","0","26788","0","4593","44487","49080","64080","77335","74672","","","","","648","132029.34","241899.36","215542","253674","210413","0","0","143312","0","173700","82621","133543","129259","81","14","5","0","0","0","0","0","100","0","0","0","0","8","10","82","50","9","2","31","2","5","100","0","0","0","0","0","0","0","65","5","3","20","6","6","3","3","0","0","35","3","62","5","0","0","0","4","0","0","100","0","9","92","4","4","52","40","0"
"2016","Uttarakhand","05","Urban","All","Trade","114686","114562","124","0","114686","0","5206","158997","164230","74686","68559","69346","0.0","2.0","98.0","0.0","2555","155574.5","222782.2","193588","236948","1472612","45120","144900","135454","0","96450","172452","151262","151186","93","2","4","0","0","0","0","0","100","0","0","0","1","3","8","89","59","6","1","19","0","14","100","0","0","0","0","0","0","0","71","4","1","14","7","8","0","0","0","1","24","8","59","18","0","0","0","5","0","0","100","0","20","80","0","3","34","62","1"
"2016","Uttarakhand","05","Urban","All","Services","62461","61518","943","0","62461","0","15617","98286","113904","93628","70391","75826","5.0","17.0","78.0","0.0","1425","125105.35","228142.36","160779","277033","133200","86364","264504","99328","0","75592","86724","125612","116550","89","7","3","1","0","1","0","0","96","5","0","0","2","11","28","59","46","6","5","21","0","23","100","0","0","0","0","0","0","0","67","2","1","16","7","4","1","1","0","4","29","2","56","3","0","0","0","22","0","0","99","0","15","85","4","4","33","59","1"
"2016","Uttarakhand","05","Urban","All","Total","203935","202857","1078","0","203935","0","25416","301770","327214","83891","71005","73497","2.0","8.0","90.0","0.0","4628","141436.48","226935.05","182586","249620","278302","61288","146494","123081","0","77185","93962","140633","135562","91","5","4","1","0","0","0","0","99","1","0","0","1","6","14","79","54","6","2","21","0","16","100","0","0","0","0","0","0","0","69","4","1","16","7","6","1","1","0","2","27","6","58","12","0","0","0","10","0","0","100","0","17","83","2","3","36","58","1"
"2016","Uttarakhand","05","Total","Own Account Enterprises","Manufacturing","56773","56773","0","0","56773","0","14387","48772","63159","0","70378","70378","","","","","546","86448.484","96172.477","64109","127221","70324","0","84294","67844","0","24091","47459","105932","79680","77","18","5","0","0","0","0","0","100","0","0","0","0","5","11","83","21","10","10","47","3","8","100","0","0","0","0","0","0","0","56","3","1","30","6","8","0","1","0","6","67","1","32","0","0","0","0","1","0","0","100","0","1","99","6","22","39","33","0"
"2016","Uttarakhand","05","Total","Own Account Enterprises","Trade","162910","162906","3","0","162910","0","10514","179367","189881","0","42280","42280","0.0","5.0","95.0","0.0","2296","120917.84","140936.72","106923","154894","50781","76567","118531","132004","0","70795","79610","115516","113692","94","3","4","0","0","0","0","0","100","0","0","0","1","2","7","89","38","9","2","39","0","12","100","0","0","0","0","0","0","0","66","4","1","16","8","15","0","0","0","2","34","5","54","10","0","0","0","4","0","0","100","0","13","87","1","6","29","63","1"
"2016","Uttarakhand","05","Total","Own Account Enterprises","Services","121521","121392","129","0","121521","0","7122","121268","128390","0","76249","76249","6.0","25.0","68.0","1.0","1216","94711.43","100065.01","88049","111290","116634","129162","73495","97413","0","54398","76743","95065","87159","95","3","2","0","0","0","0","0","98","2","0","0","1","7","38","54","18","6","5","44","2","25","99","2","0","0","0","0","0","0","68","1","1","16","7","7","0","0","0","5","54","0","32","1","0","0","0","17","0","0","100","0","3","97","3","9","28","60","1"
"2016","Uttarakhand","05","Total","Own Account Enterprises","Total","341203","341071","132","0","341203","0","32023","349407","381430","0","62057","62057","2.0","17.0","80.0","1.0","4058","106389.12","118932.13","89545","138299","78916","117539","83321","105856","0","51673","66011","108397","98982","91","6","3","0","0","0","0","0","99","1","0","0","1","5","19","76","28","8","4","42","1","16","99","1","0","0","0","0","0","0","65","3","1","18","7","11","0","0","0","3","47","3","43","5","0","0","0","8","0","0","100","0","7","93","3","10","30","57","1"
"2016","Uttarakhand","05","Total","Establishment","Manufacturing","15370","15169","201","0","15370","0","5303","52391","57694","69505","68866","68962","","","","","719","124623.01","467794.41","424999","484433","223055","0","0","181740","0","863412","95885","120207","122107","89","3","7","1","0","0","0","0","98","2","0","0","2","12","15","70","37","14","4","39","2","4","100","1","0","0","0","0","0","0","68","9","6","13","4","5","6","4","0","1","32","4","62","10","0","0","0","9","0","0","100","0","16","84","0","6","48","45","1"
"2016","Uttarakhand","05","Total","Establishment","Trade","26012","25749","260","3","26012","0","1149","66644","67821","73344","68667","69294","1.0","2.0","97.0","1.0","1096","161601.86","421344.0","398191","424812","1035631","56400","259200","0","0","65613","127891","158203","156329","94","2","4","1","0","0","0","0","100","0","0","0","3","5","10","83","58","8","5","21","1","8","100","0","0","0","0","0","0","0","79","2","2","11","3","6","1","1","0","2","18","11","67","29","1","1","1","10","0","1","99","0","29","71","1","2","26","71","1"
